transaction_id,timestamp,user_id,receiver_id,amount,transaction_type,location,device_type,is_rooted_device,network_type,time_of_day,is_fraud
256,2024-01-18 06:26:00,user_2057,user_2809,22270.77,receive,Bangalore,mobile,0,WiFi,morning,0
257,2024-08-18 18:32:00,user_1249,user_3088,7926.58,send,Ahmedabad,mobile,0,WiFi,evening,0
258,2024-01-30 14:32:00,user_1266,user_3910,2319.43,merchant_payment,Ahmedabad,mobile,0,5G,afternoon,0
259,2024-04-25 17:57:00,user_195,user_2629,40721.88,receive,Bangalore,mobile,0,5G,afternoon,0
260,2024-02-16 13:24:00,user_3926,user_1747,41807.84,merchant_payment,Delhi,tablet,0,4G,afternoon,0
261,2024-08-17 03:39:00,user_3013,user_4076,4008.42,send,Delhi,tablet,0,5G,night,0
262,2024-01-20 15:06:00,user_3452,user_4317,19518.8,send,Delhi,tablet,0,WiFi,afternoon,0
263,2024-04-21 05:05:00,user_2574,user_4824,26829.6,merchant_payment,Ahmedabad,tablet,0,4G,night,0
264,2024-07-12 12:12:00,user_3611,user_4728,38567.05,merchant_payment,Hyderabad,mobile,0,5G,afternoon,0
265,2024-10-08 02:52:00,user_3891,user_2020,6133.4,send,Delhi,tablet,0,WiFi,night,0
266,2024-07-06 13:37:00,user_498,user_4757,15025.61,receive,Delhi,tablet,0,WiFi,afternoon,0
267,2024-02-03 03:27:00,user_1657,user_2788,32575.94,receive,Chennai,tablet,0,5G,night,0
268,2024-09-09 18:42:00,user_3904,user_2504,48970.29,merchant_payment,Ahmedabad,tablet,0,5G,evening,0
269,2024-10-08 06:00:00,user_4232,user_1813,10751.39,merchant_payment,Pune,tablet,0,5G,morning,0
270,2024-05-18 23:40:00,user_1678,user_1276,33010.46,send,Delhi,tablet,0,WiFi,evening,1
271,2024-03-07 19:13:00,user_1296,user_812,509.61,send,Hyderabad,mobile,0,WiFi,evening,0
272,2024-04-30 17:20:00,user_2896,user_4297,2062.87,receive,Delhi,mobile,0,4G,afternoon,0
273,2024-05-13 06:46:00,user_3022,user_2865,21751.0,send,Ahmedabad,tablet,0,WiFi,morning,0
274,2024-12-10 05:52:00,user_3111,user_915,27360.84,merchant_payment,Chennai,mobile,0,5G,night,0
275,2024-06-14 09:32:00,user_469,user_2392,8653.39,merchant_payment,Pune,tablet,0,WiFi,morning,0
276,2024-12-25 06:03:00,user_4643,user_1207,16068.84,receive,Pune,tablet,0,WiFi,morning,0
277,2024-01-10 10:26:00,user_550,user_3099,19422.46,merchant_payment,Delhi,mobile,1,WiFi,morning,0
278,2024-11-12 11:24:00,user_1959,user_1761,30709.83,send,Bangalore,mobile,0,4G,morning,0
279,2024-07-20 03:59:00,user_48,user_3973,4657.62,receive,Hyderabad,tablet,0,4G,night,0
280,2024-12-12 01:40:00,user_3387,user_2269,3841.33,send,Mumbai,tablet,0,WiFi,night,0
281,2024-12-19 15:02:00,user_3065,user_3521,29108.19,merchant_payment,Pune,mobile,0,5G,afternoon,0
282,2024-07-15 19:35:00,user_2489,user_2753,34612.45,receive,Pune,tablet,0,WiFi,evening,0
283,2024-04-08 03:00:00,user_1411,user_307,49188.94,merchant_payment,Mumbai,mobile,0,4G,night,0
284,2024-01-16 13:13:00,user_3258,user_95,8627.95,receive,Kolkata,tablet,0,WiFi,afternoon,0
285,2024-01-28 14:04:00,user_890,user_4848,1907.25,receive,Ahmedabad,tablet,0,5G,afternoon,0
286,2024-07-07 13:08:00,user_2856,user_72,24437.65,merchant_payment,Mumbai,mobile,0,4G,afternoon,0
287,2024-03-24 11:20:00,user_2868,user_2561,19951.88,receive,Pune,mobile,0,5G,morning,0
288,2024-09-19 20:33:00,user_1111,user_3315,35879.72,receive,Kolkata,tablet,0,WiFi,evening,0
289,2024-05-04 10:04:00,user_2542,user_2591,48809.16,merchant_payment,Mumbai,mobile,0,WiFi,morning,0
290,2024-03-15 15:06:00,user_40,user_567,47437.93,merchant_payment,Pune,tablet,0,4G,afternoon,0
291,2024-05-04 03:14:00,user_1984,user_3942,12900.33,receive,Bangalore,tablet,0,5G,night,0
292,2024-06-15 14:24:00,user_4947,user_41,36749.13,merchant_payment,Pune,mobile,0,WiFi,afternoon,0
293,2024-12-02 01:57:00,user_652,user_2385,43894.77,receive,Kolkata,tablet,0,WiFi,night,0
294,2024-02-17 08:49:00,user_1758,user_3952,44686.29,send,Pune,mobile,0,5G,morning,0
295,2024-12-11 08:30:00,user_437,user_4075,23593.18,send,Bangalore,tablet,0,WiFi,morning,0
296,2024-04-21 22:47:00,user_2563,user_18,42842.69,merchant_payment,Ahmedabad,tablet,0,4G,evening,0
297,2024-07-22 09:43:00,user_159,user_3924,11409.79,receive,Kolkata,tablet,0,5G,morning,0
298,2024-07-24 06:09:00,user_3416,user_3528,8277.94,merchant_payment,Bangalore,mobile,0,5G,morning,0
299,2024-03-28 01:17:00,user_2473,user_4275,45880.96,merchant_payment,Chennai,mobile,0,5G,night,0
300,2024-10-27 00:04:00,user_4610,user_4613,9396.73,merchant_payment,Delhi,mobile,1,4G,night,0
301,2024-01-07 22:58:00,user_1012,user_4880,47170.54,receive,Bangalore,tablet,0,4G,evening,0
302,2024-03-24 19:43:00,user_4281,user_3713,42728.03,merchant_payment,Chennai,mobile,0,4G,evening,0
303,2024-02-05 06:09:00,user_1927,user_2680,30852.5,send,Hyderabad,tablet,0,5G,morning,0
304,2024-12-20 22:17:00,user_647,user_2874,2746.8,receive,Bangalore,mobile,0,5G,evening,0
305,2024-08-22 12:27:00,user_3227,user_2841,4194.55,send,Mumbai,mobile,0,4G,afternoon,0
306,2024-01-23 22:07:00,user_386,user_4240,42565.51,send,Hyderabad,tablet,0,WiFi,evening,0
307,2024-05-01 03:18:00,user_2417,user_2117,24324.8,send,Bangalore,tablet,0,WiFi,night,0
308,2024-06-30 19:25:00,user_1273,user_4624,45351.01,receive,Chennai,tablet,0,WiFi,evening,0
309,2024-02-25 10:40:00,user_1507,user_4906,30847.81,merchant_payment,Kolkata,mobile,0,WiFi,morning,0
310,2024-10-02 09:00:00,user_3349,user_4344,4790.67,send,Pune,mobile,0,4G,morning,0
311,2024-06-01 14:42:00,user_2837,user_1497,22061.44,send,Bangalore,tablet,0,4G,afternoon,0
312,2024-07-30 13:39:00,user_3732,user_257,19933.82,merchant_payment,Pune,mobile,0,WiFi,afternoon,0
313,2024-11-17 09:56:00,user_364,user_3000,29095.66,merchant_payment,Bangalore,mobile,1,WiFi,morning,0
314,2024-08-21 02:00:00,user_4112,user_346,15419.48,receive,Ahmedabad,mobile,0,5G,night,0
315,2024-02-25 15:54:00,user_3673,user_624,49367.44,send,Bangalore,mobile,0,WiFi,afternoon,0
316,2024-12-11 10:39:00,user_2842,user_2715,1951.8,send,Kolkata,tablet,0,WiFi,morning,0
317,2024-04-11 03:46:00,user_3102,user_2842,14552.69,merchant_payment,Kolkata,mobile,0,WiFi,night,0
318,2024-10-23 20:57:00,user_972,user_4662,15686.78,send,Delhi,mobile,0,5G,evening,0
319,2024-06-10 20:40:00,user_3945,user_2524,41934.23,send,Bangalore,mobile,0,4G,evening,0
320,2024-08-27 20:33:00,user_3260,user_3170,5429.46,merchant_payment,Chennai,mobile,0,WiFi,evening,1
321,2024-12-14 23:38:00,user_2417,user_955,36905.48,send,Hyderabad,mobile,0,5G,evening,0
322,2024-05-09 09:07:00,user_3804,user_3401,18358.13,send,Delhi,mobile,0,5G,morning,0
323,2024-09-29 22:33:00,user_516,user_4814,33599.02,merchant_payment,Pune,mobile,0,5G,evening,0
324,2024-01-02 10:33:00,user_2575,user_4000,26876.67,receive,Hyderabad,tablet,0,4G,morning,0
325,2024-07-01 11:55:00,user_904,user_1761,37316.3,merchant_payment,Hyderabad,tablet,0,4G,morning,0
326,2024-02-26 11:33:00,user_1861,user_3180,37059.56,merchant_payment,Ahmedabad,mobile,0,WiFi,morning,0
327,2024-09-24 03:08:00,user_1155,user_3860,47803.79,send,Bangalore,tablet,0,WiFi,night,0
328,2024-09-17 15:28:00,user_1462,user_1943,35490.32,merchant_payment,Delhi,mobile,0,5G,afternoon,0
329,2024-02-02 12:51:00,user_1371,user_4906,32841.13,merchant_payment,Pune,tablet,0,5G,afternoon,0
330,2024-09-18 17:32:00,user_1212,user_3568,10713.5,receive,Bangalore,mobile,0,4G,afternoon,0
331,2024-02-25 23:51:00,user_4910,user_4642,29371.91,send,Ahmedabad,tablet,0,5G,evening,0
332,2024-09-19 11:19:00,user_1665,user_1266,46849.6,receive,Mumbai,tablet,0,4G,morning,0
333,2024-06-15 21:35:00,user_2090,user_2185,49872.53,merchant_payment,Bangalore,mobile,0,WiFi,evening,0
334,2024-06-10 13:44:00,user_3074,user_3549,28861.47,send,Ahmedabad,mobile,0,5G,afternoon,0
335,2024-07-11 23:25:00,user_3376,user_3604,7054.16,merchant_payment,Delhi,tablet,0,WiFi,evening,0
336,2024-12-05 09:03:00,user_4131,user_2214,1305.46,receive,Ahmedabad,mobile,0,5G,morning,0
337,2024-11-17 15:00:00,user_1099,user_1706,40084.64,merchant_payment,Chennai,tablet,0,5G,afternoon,0
338,2024-01-11 12:26:00,user_2836,user_4271,17270.3,send,Bangalore,mobile,0,4G,afternoon,0
339,2024-03-18 07:08:00,user_2670,user_1896,4407.08,receive,Kolkata,mobile,0,4G,morning,0
340,2024-04-30 19:31:00,user_888,user_4719,39536.68,merchant_payment,Kolkata,tablet,0,5G,evening,0
341,2024-04-10 11:04:00,user_4125,user_2920,29263.88,merchant_payment,Ahmedabad,mobile,0,5G,morning,0
342,2024-05-12 05:59:00,user_4026,user_2398,19996.95,send,Delhi,tablet,0,5G,night,0
343,2024-12-28 05:58:00,user_1640,user_2740,23693.72,merchant_payment,Mumbai,tablet,0,4G,night,0
344,2024-07-08 09:45:00,user_719,user_3707,17250.03,merchant_payment,Chennai,tablet,0,4G,morning,0
345,2024-01-12 19:36:00,user_3712,user_4501,79.69,send,Bangalore,tablet,0,5G,evening,0
346,2024-04-19 23:15:00,user_3666,user_2910,2341.08,receive,Hyderabad,mobile,0,WiFi,evening,0
347,2024-09-20 08:16:00,user_3116,user_599,2508.38,merchant_payment,Pune,mobile,0,4G,morning,0
348,2024-08-26 00:17:00,user_572,user_1435,4737.45,receive,Delhi,mobile,0,5G,night,0
349,2024-07-15 15:26:00,user_3321,user_4264,20179.05,receive,Kolkata,tablet,0,WiFi,afternoon,0
350,2024-10-12 12:24:00,user_1586,user_442,1617.43,merchant_payment,Bangalore,tablet,0,4G,afternoon,0
351,2024-07-25 03:20:00,user_3237,user_3549,19852.11,send,Bangalore,mobile,0,WiFi,night,0
352,2024-09-16 21:24:00,user_4801,user_2189,9098.86,merchant_payment,Mumbai,mobile,0,4G,evening,0
353,2024-08-21 17:49:00,user_3043,user_3281,33889.94,receive,Pune,tablet,0,WiFi,afternoon,0
354,2024-12-23 17:30:00,user_1181,user_2214,9186.03,merchant_payment,Kolkata,mobile,0,WiFi,afternoon,0
355,2024-08-10 01:19:00,user_497,user_4754,19867.23,receive,Delhi,tablet,0,5G,night,0
356,2024-02-11 09:58:00,user_4673,user_1103,35292.42,send,Chennai,mobile,0,WiFi,morning,0
357,2024-01-24 10:17:00,user_879,user_379,13269.7,merchant_payment,Delhi,mobile,0,WiFi,morning,0
358,2024-01-05 17:11:00,user_527,user_1947,34490.05,send,Kolkata,tablet,0,WiFi,afternoon,0
359,2024-10-16 18:55:00,user_1326,user_345,13903.55,merchant_payment,Delhi,mobile,0,4G,evening,0
360,2024-07-19 15:48:00,user_4627,user_1300,14488.21,receive,Bangalore,tablet,0,4G,afternoon,1
361,2024-09-05 13:24:00,user_816,user_1378,39324.74,receive,Ahmedabad,mobile,1,4G,afternoon,0
362,2024-10-02 21:36:00,user_4109,user_2352,41527.04,send,Mumbai,mobile,1,4G,evening,1
363,2024-07-31 04:56:00,user_364,user_3159,30381.93,receive,Delhi,tablet,0,5G,night,0
364,2024-10-27 11:02:00,user_1315,user_3368,26057.27,receive,Kolkata,tablet,0,5G,morning,0
365,2024-02-11 00:41:00,user_886,user_1646,32158.42,merchant_payment,Ahmedabad,tablet,0,4G,night,0
366,2024-11-28 20:59:00,user_674,user_1162,30954.43,send,Ahmedabad,tablet,0,WiFi,evening,1
367,2024-07-07 20:13:00,user_135,user_1884,24423.76,receive,Ahmedabad,tablet,0,5G,evening,0
368,2024-09-06 19:34:00,user_2466,user_2074,14701.16,merchant_payment,Ahmedabad,tablet,0,4G,evening,0
369,2024-08-08 21:36:00,user_2997,user_1078,47543.67,merchant_payment,Bangalore,mobile,0,WiFi,evening,1
370,2024-04-18 01:25:00,user_400,user_3357,7901.75,send,Chennai,mobile,0,5G,night,0
371,2024-09-27 20:01:00,user_2576,user_289,11828.65,receive,Pune,tablet,0,4G,evening,0
372,2024-10-20 01:09:00,user_3979,user_4472,20389.28,receive,Mumbai,tablet,0,5G,night,0
373,2024-08-26 18:50:00,user_1916,user_3823,12141.54,receive,Ahmedabad,tablet,0,WiFi,evening,0
374,2024-06-30 19:32:00,user_4381,user_2241,40666.55,merchant_payment,Ahmedabad,tablet,0,5G,evening,0
375,2024-12-09 05:09:00,user_2444,user_4776,13523.58,merchant_payment,Kolkata,mobile,0,4G,night,0
376,2024-02-10 06:43:00,user_1480,user_1353,44954.52,send,Delhi,tablet,0,WiFi,morning,0
377,2024-05-04 01:54:00,user_472,user_913,12942.99,receive,Mumbai,tablet,0,5G,night,0
378,2024-02-13 20:40:00,user_3662,user_1668,11576.61,send,Ahmedabad,mobile,0,5G,evening,0
379,2024-11-03 12:24:00,user_3607,user_1822,45799.32,send,Bangalore,tablet,0,5G,afternoon,0
380,2024-01-25 13:42:00,user_2747,user_2725,23457.22,merchant_payment,Hyderabad,tablet,0,4G,afternoon,0
381,2024-02-04 20:54:00,user_3318,user_78,1618.27,send,Hyderabad,tablet,0,WiFi,evening,0
382,2024-09-23 16:31:00,user_1466,user_4511,10352.34,receive,Mumbai,mobile,0,4G,afternoon,0
383,2024-12-18 21:33:00,user_4337,user_684,35357.0,send,Chennai,tablet,0,5G,evening,0
384,2024-11-13 11:19:00,user_3310,user_1081,15995.52,send,Delhi,mobile,0,5G,morning,0
385,2024-07-21 06:24:00,user_1231,user_1712,2113.39,merchant_payment,Ahmedabad,mobile,0,WiFi,morning,0
386,2024-08-29 07:42:00,user_7,user_2967,36569.07,receive,Pune,mobile,0,5G,morning,0
387,2024-01-06 01:53:00,user_4508,user_663,18701.54,send,Mumbai,mobile,0,WiFi,night,0
388,2024-09-11 21:38:00,user_4991,user_3096,49957.8,merchant_payment,Chennai,tablet,0,5G,evening,0
389,2024-09-18 06:02:00,user_1399,user_4960,312.07,receive,Delhi,tablet,0,WiFi,morning,0
390,2024-04-27 16:22:00,user_3270,user_1263,32776.06,merchant_payment,Bangalore,mobile,0,4G,afternoon,0
391,2024-02-16 11:35:00,user_2543,user_1048,18137.81,merchant_payment,Bangalore,mobile,0,4G,morning,0
392,2024-09-22 07:11:00,user_162,user_4284,12830.5,send,Hyderabad,tablet,0,4G,morning,0
393,2024-06-20 05:43:00,user_1451,user_3297,15989.12,send,Chennai,tablet,0,4G,night,0
394,2024-03-16 23:18:00,user_2327,user_1588,15925.46,receive,Pune,tablet,0,4G,evening,0
395,2024-08-25 16:01:00,user_32,user_2027,23094.51,merchant_payment,Delhi,tablet,0,WiFi,afternoon,0
396,2024-05-05 12:30:00,user_2991,user_1213,450.6,receive,Delhi,tablet,0,WiFi,afternoon,0
397,2024-03-09 02:40:00,user_247,user_2169,9634.86,receive,Chennai,mobile,0,5G,night,0
398,2024-04-28 01:21:00,user_4136,user_1647,18009.97,send,Delhi,mobile,0,5G,night,0
399,2024-09-04 10:05:00,user_4751,user_3513,2034.86,merchant_payment,Hyderabad,mobile,0,4G,morning,0
400,2024-08-27 10:57:00,user_2109,user_4891,20678.56,send,Hyderabad,mobile,0,4G,morning,0
401,2024-09-01 04:34:00,user_2156,user_1726,2174.68,merchant_payment,Hyderabad,tablet,0,4G,night,0
402,2024-02-27 07:10:00,user_429,user_1758,41322.37,send,Kolkata,mobile,1,4G,morning,0
403,2024-01-26 13:04:00,user_4228,user_1581,33300.15,send,Chennai,mobile,0,WiFi,afternoon,0
404,2024-03-27 18:30:00,user_874,user_518,27197.41,receive,Chennai,tablet,0,WiFi,evening,0
405,2024-08-22 12:35:00,user_2906,user_2702,8253.64,merchant_payment,Mumbai,mobile,0,WiFi,afternoon,0
406,2024-01-30 21:46:00,user_4523,user_160,3951.22,send,Kolkata,mobile,0,4G,evening,0
407,2024-11-17 14:16:00,user_3050,user_2328,19404.64,send,Delhi,mobile,0,4G,afternoon,0
408,2024-07-02 09:05:00,user_3309,user_783,34640.33,merchant_payment,Kolkata,mobile,0,5G,morning,0
409,2024-07-08 07:13:00,user_2779,user_3832,43577.93,merchant_payment,Hyderabad,mobile,0,4G,morning,0
410,2024-09-15 20:59:00,user_2494,user_1133,30505.98,merchant_payment,Kolkata,tablet,0,5G,evening,0
411,2024-03-04 18:23:00,user_3725,user_3434,4906.61,receive,Hyderabad,mobile,0,5G,evening,0
412,2024-11-26 15:39:00,user_3117,user_2118,20097.83,receive,Chennai,mobile,0,WiFi,afternoon,0
413,2024-12-20 04:29:00,user_400,user_709,31182.28,send,Bangalore,tablet,0,4G,night,0
414,2024-12-01 02:25:00,user_3953,user_4870,29626.91,receive,Hyderabad,mobile,0,5G,night,0
415,2024-10-24 16:04:00,user_3916,user_3555,8664.77,merchant_payment,Mumbai,mobile,0,WiFi,afternoon,0
416,2024-08-25 18:27:00,user_863,user_3609,38813.06,merchant_payment,Bangalore,tablet,0,4G,evening,0
417,2024-01-16 16:10:00,user_1382,user_2954,39573.22,merchant_payment,Delhi,mobile,1,WiFi,afternoon,0
418,2024-08-30 07:24:00,user_4443,user_8,47382.91,merchant_payment,Hyderabad,tablet,0,4G,morning,0
419,2024-07-07 16:42:00,user_2575,user_1707,39361.02,merchant_payment,Kolkata,mobile,0,4G,afternoon,0
420,2024-05-18 01:36:00,user_3454,user_4840,34068.72,merchant_payment,Kolkata,mobile,0,4G,night,0
421,2024-08-12 08:12:00,user_2966,user_2555,9358.72,merchant_payment,Delhi,tablet,0,4G,morning,0
422,2024-11-17 06:02:00,user_688,user_2156,11386.52,receive,Mumbai,tablet,0,WiFi,morning,0
423,2024-03-25 23:25:00,user_3115,user_1632,1041.82,receive,Chennai,mobile,0,WiFi,evening,0
424,2024-11-10 11:26:00,user_3302,user_3260,3758.97,receive,Ahmedabad,tablet,0,4G,morning,0
425,2024-05-28 05:16:00,user_1458,user_1271,9458.93,receive,Ahmedabad,mobile,0,4G,night,0
426,2024-08-27 22:32:00,user_2210,user_3107,25103.94,receive,Mumbai,tablet,0,WiFi,evening,0
427,2024-01-31 11:30:00,user_762,user_317,16273.49,receive,Mumbai,tablet,0,4G,morning,0
428,2024-11-09 16:09:00,user_1826,user_2569,23127.55,merchant_payment,Hyderabad,tablet,0,WiFi,afternoon,0
429,2024-02-20 16:40:00,user_1840,user_4075,38876.19,receive,Delhi,tablet,0,5G,afternoon,0
430,2024-12-27 21:51:00,user_441,user_2744,44094.02,receive,Bangalore,tablet,0,4G,evening,0
431,2024-07-02 17:34:00,user_2228,user_4853,43560.58,send,Hyderabad,tablet,0,4G,afternoon,0
432,2024-01-24 15:17:00,user_1118,user_268,15686.89,send,Chennai,mobile,0,5G,afternoon,0
433,2024-01-19 16:33:00,user_3349,user_2000,38999.87,send,Mumbai,mobile,0,4G,afternoon,0
434,2024-01-11 04:28:00,user_4579,user_894,28429.52,send,Mumbai,tablet,0,4G,night,0
435,2024-02-07 06:14:00,user_2234,user_3608,24495.75,receive,Mumbai,tablet,0,WiFi,morning,0
436,2024-03-08 15:47:00,user_2985,user_2500,42986.94,receive,Kolkata,mobile,0,4G,afternoon,0
437,2024-05-20 13:00:00,user_50,user_3438,2839.68,receive,Bangalore,mobile,0,WiFi,afternoon,0
438,2024-09-07 12:38:00,user_3029,user_2080,2680.05,merchant_payment,Mumbai,tablet,0,4G,afternoon,0
439,2024-03-06 07:11:00,user_1534,user_506,37579.82,send,Pune,mobile,0,4G,morning,0
440,2024-10-04 16:54:00,user_3241,user_113,11522.38,merchant_payment,Ahmedabad,tablet,0,5G,afternoon,0
441,2024-01-02 14:44:00,user_2861,user_3701,1917.71,merchant_payment,Bangalore,mobile,1,4G,afternoon,0
442,2024-04-22 21:45:00,user_3466,user_1521,39029.54,send,Kolkata,mobile,0,5G,evening,1
443,2024-10-29 16:44:00,user_4999,user_4755,48679.43,merchant_payment,Hyderabad,tablet,0,4G,afternoon,0
444,2024-04-22 10:31:00,user_3748,user_3054,7201.53,merchant_payment,Chennai,tablet,0,5G,morning,0
445,2024-03-16 22:39:00,user_3063,user_2896,14078.05,merchant_payment,Mumbai,mobile,0,5G,evening,0
446,2024-05-13 08:51:00,user_3445,user_4016,20200.77,merchant_payment,Hyderabad,mobile,0,WiFi,morning,0
447,2024-05-04 13:14:00,user_4137,user_450,49701.95,send,Delhi,mobile,0,5G,afternoon,0
448,2024-12-15 04:14:00,user_2607,user_4522,17972.74,merchant_payment,Hyderabad,mobile,0,4G,night,0
449,2024-07-21 04:48:00,user_3279,user_2924,6679.24,send,Hyderabad,mobile,0,5G,night,0
450,2024-09-18 10:45:00,user_1997,user_397,5290.07,send,Mumbai,tablet,0,WiFi,morning,0
451,2024-03-06 03:27:00,user_4512,user_4526,9350.07,merchant_payment,Kolkata,mobile,0,5G,night,0
452,2024-07-11 10:30:00,user_1042,user_681,21783.49,send,Hyderabad,tablet,0,5G,morning,0
453,2024-11-04 07:34:00,user_747,user_2596,36239.43,send,Bangalore,mobile,0,WiFi,morning,0
454,2024-12-14 13:44:00,user_922,user_2884,32210.66,send,Kolkata,tablet,0,4G,afternoon,1
455,2024-04-18 09:49:00,user_892,user_3734,30589.48,merchant_payment,Chennai,tablet,0,5G,morning,0
456,2024-08-24 06:03:00,user_4320,user_1489,11600.21,send,Chennai,mobile,1,4G,morning,0
457,2024-04-17 09:36:00,user_3134,user_2444,19163.01,merchant_payment,Kolkata,mobile,0,5G,morning,0
458,2024-10-14 01:35:00,user_699,user_363,31231.65,send,Bangalore,tablet,0,4G,night,0
459,2024-01-24 05:05:00,user_1739,user_4615,44392.88,send,Bangalore,mobile,0,4G,night,0
460,2024-01-24 03:59:00,user_4994,user_2944,32539.35,merchant_payment,Bangalore,mobile,0,WiFi,night,0
461,2024-12-21 22:36:00,user_171,user_2035,19727.86,merchant_payment,Mumbai,tablet,0,4G,evening,0
462,2024-04-21 10:15:00,user_1756,user_4965,39162.73,send,Kolkata,tablet,0,4G,morning,0
463,2024-12-24 14:39:00,user_1316,user_2517,45605.13,receive,Bangalore,tablet,0,WiFi,afternoon,0
464,2024-02-21 05:04:00,user_3188,user_4602,10317.94,merchant_payment,Delhi,tablet,1,5G,night,0
465,2024-04-19 04:58:00,user_134,user_3910,27088.67,merchant_payment,Ahmedabad,tablet,0,4G,night,0
466,2024-01-13 23:40:00,user_1113,user_4630,1759.95,send,Hyderabad,tablet,0,WiFi,evening,0
467,2024-09-06 09:26:00,user_767,user_3204,19900.19,receive,Chennai,tablet,0,WiFi,morning,0
468,2024-07-27 21:12:00,user_3207,user_1093,27200.14,merchant_payment,Delhi,mobile,0,WiFi,evening,0
469,2024-11-08 20:27:00,user_2788,user_4594,2894.35,receive,Delhi,mobile,0,WiFi,evening,0
470,2024-02-08 00:30:00,user_3294,user_4907,3827.35,merchant_payment,Ahmedabad,mobile,0,4G,night,0
471,2024-11-18 04:34:00,user_4453,user_2102,12029.21,send,Mumbai,mobile,0,WiFi,night,0
472,2024-06-23 03:34:00,user_697,user_418,28346.61,receive,Delhi,mobile,0,5G,night,0
473,2024-12-14 13:44:00,user_4522,user_4188,47979.31,receive,Ahmedabad,mobile,0,4G,afternoon,0
474,2024-02-07 11:00:00,user_1080,user_1510,38396.81,send,Mumbai,mobile,0,WiFi,morning,0
475,2024-12-23 12:23:00,user_4334,user_2039,4111.86,send,Chennai,tablet,0,5G,afternoon,0
476,2024-11-14 04:37:00,user_149,user_1067,37403.91,receive,Kolkata,mobile,0,WiFi,night,0
477,2024-08-30 19:33:00,user_2797,user_659,16987.22,merchant_payment,Mumbai,mobile,0,4G,evening,0
